Close
20662.949219
20648.150391
20689.240234
20650.210938
20663.220703
20728.490234
20659.320312
20701.50
20550.980469
20596.720703
20656.580078
20661.300781
20668.009766
20905.859375
20914.619141
20934.550781
20950.099609
20837.369141
20881.480469
20902.980469
20858.189453
20855.730469
20924.759766
20954.339844
21005.710938
21002.970703
21115.550781
20812.240234
20837.439453
20821.759766
20810.320312
20775.599609
20743.00
20624.050781
20619.769531
20611.859375
20504.410156
20412.160156
20269.369141
20172.400391
20054.339844
20090.289062
20052.419922
20071.460938
19884.910156
19890.939453
19864.089844
19971.130859
20093.779297
20100.910156
20068.509766
19912.710938
19799.849609
19827.25
19732.400391
19804.720703
19826.769531
19885.730469
19891.00
19954.279297
19855.529297
19887.380859
19963.800781
19899.289062
19942.160156
19881.759766
19762.599609
19819.779297
19833.679688
19945.039062
19933.810547
19918.880859
19941.960938
19974.619141
19883.060547
19843.410156
19852.240234
19792.529297
19911.210938
19796.429688
19756.849609
19614.810547
19549.619141
19251.779297
19216.240234
19170.419922
19191.929688
19123.580078
19121.599609
19097.900391
19152.140625
19083.179688
19023.869141
18956.689453
18867.929688
18903.820312
18868.140625
18923.060547
18868.689453
18847.660156
18807.880859
18589.689453
18332.740234
18259.599609
17888.279297
17930.669922
17959.640625
18037.099609
18142.419922
18161.189453
18169.679688
18199.330078
18169.269531
18223.029297
18145.710938
18162.349609
18202.619141
18161.939453
18086.400391
18138.380859
18098.939453
18144.199219
18128.660156
18329.039062
18240.490234
18268.50
18281.029297
18168.449219
18253.849609
18308.150391
18143.449219
18339.240234
18228.300781
18094.830078
18261.449219
18392.460938
18293.699219
18129.960938
18120.169922
18123.800781
18212.480469
18034.769531
18066.75
18325.070312
18085.449219
18479.910156
18526.140625
18538.119141
18491.960938
18419.300781
18400.880859
18454.300781
18502.990234
18395.400391
18448.410156
18481.480469
18547.300781
18529.419922
18552.570312
18597.699219
18573.939453
18552.019531
18636.050781
18576.470703
18613.519531
18495.660156
18533.050781
18529.289062
18543.529297
18352.050781
18355.00
18313.769531
18404.509766
18432.240234
18456.349609
18472.169922
18473.75
18493.060547
18570.849609
18517.230469
18595.029297
18559.009766
18533.050781
18516.550781
18506.410156
18372.119141
18347.669922
18226.929688
18146.740234
17895.880859
17918.619141
17840.619141
17949.369141
17929.990234
17694.679688
17409.720703
17140.240234
17400.75
18011.070312
17780.830078
17829.730469
17804.869141
17675.160156
17733.099609
17640.169922
17674.820312
17732.480469
17865.339844
17985.189453
18005.050781
17938.279297
17920.330078
17807.060547
17838.560547
17789.669922
17787.199219
17873.220703
17828.289062
17851.509766
17706.050781
17492.929688
17500.939453
17435.400391
17526.619141
17529.980469
17710.710938
17535.320312
17720.50
17711.119141
17928.349609
17705.910156
17740.630859
17660.710938
17651.259766
17750.910156
17891.160156
17773.640625
17830.759766
18041.550781
17990.320312
17977.240234
18003.75
17982.519531
18096.269531
18053.599609
18004.160156
17897.460938
17926.429688
17908.279297
17721.25
17556.410156
17576.960938
17541.960938
17716.050781
17603.320312
17737.00
17792.75
17685.089844
17716.660156
17633.109375
17535.390625
17515.730469
17502.589844
17582.570312
17623.869141
17602.300781
17481.490234
17325.759766
17251.529297
17229.130859
17213.310547
16995.130859
17000.359375
16964.099609
17073.949219
17006.769531
16943.900391
16899.320312
16865.080078
16516.50
16639.970703
16697.289062
16484.990234
16431.779297
16620.660156
16391.990234
16413.429688
16453.830078
16196.410156
15973.839844
15660.179688
15914.740234
16014.379883
16027.049805
16204.969727
16416.580078
16336.660156
16153.540039
16449.179688
16466.300781
16069.639648
15944.459961
16167.230469
15885.219727
16093.509766
15882.679688
15766.740234
16016.019531
15988.080078
16379.049805
16151.410156
16516.220703
16398.570312
16346.450195
16514.099609
16906.509766
17158.660156
17148.939453
17425.029297
17603.869141
17720.980469
17528.269531
17552.169922
17602.609375
17417.269531
17251.619141
17128.550781
17495.839844
17749.089844
17524.910156
17368.50
17265.210938
17574.75
17492.300781
17568.00
17730.509766
17847.630859
17477.669922
17729.679688
17888.349609
17719.919922
17813.390625
17813.390625
17812.189453
17792.679688
17823.810547
17732.75
17737.160156
17489.50
17483.009766
17245.240234
17448.070312
17702.220703
17758.210938
17730.480469
17910.330078
17863.429688
17867.580078
17918.150391
17828.759766
17663.539062
17755.800781
17779.519531
17581.429688
17623.050781
17646.699219
17489.160156
17168.609375
17217.109375
17230.539062
17215.970703
17141.75
16924.75
17081.890625
17131.859375
17084.490234
17050.75
16912.289062
16790.189453
16776.429688
16472.369141
16272.009766
16284.700195
16049.129883
16001.889648
16314.669922
16201.320312
16279.889648
16330.469727
16510.189453
16384.580078
16674.740234
16739.949219
16599.849609
16370.959961
16433.089844
16330.400391
16253.570312
16492.679688
16102.379883
16374.759766
16351.379883
16058.349609
16528.029297
16643.009766
16654.769531
16285.509766
15666.44043
15871.349609
16459.75
16990.689453
17348.730469
